datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,Median Income,Median Rent,Median Home Value,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value
1237,2018,49457,10270.0,9392.0,344.0,4416.0,268.0,1459.0,1131.0,70.0,56919.0,533.0,123400.0,Muskegon,69067.5016546731,646.7608071459576,149737.86792084647
1238,2019,49457,10137.0,9535.0,185.0,4500.0,229.0,1273.0,1050.0,95.0,59504.0,548.0,134300.0,Muskegon,70919.19176083579,653.1278079614483,160063.98651317976
1239,2020,49457,10109.0,9413.0,161.0,4671.0,317.0,1121.0,933.0,95.0,63623.0,545.0,138500.0,Muskegon,74904.29443107134,641.6365224043801,163058.0887211131
1240,2011,49461,8712.0,8430.0,33.0,3995.0,352.0,758.0,731.0,1.0,52805.0,493.0,152000.0,Muskegon,71529.56628241434,667.8169903840597,205898.9503821036
1241,2012,49461,8825.0,8473.0,37.0,4031.0,377.0,850.0,804.0,15.0,53086.0,469.0,141800.0,Muskegon,70452.23469254423,622.4258386543203,188187.5989790674
1242,2013,49461,8678.0,8347.0,89.0,3870.0,376.0,770.0,691.0,52.0,53356.0,519.0,129400.0,Muskegon,69788.3296574046,678.8391763286786,169252.00273011756
1243,2014,49461,8893.0,8513.0,123.0,4042.0,357.0,731.0,644.0,42.0,52874.0,475.0,124700.0,Muskegon,68053.92313801027,611.3706829548528,160500.89297783186
1244,2015,49461,9226.0,8681.0,176.0,4060.0,294.0,732.0,587.0,63.0,53668.0,475.0,131400.0,Muskegon,68993.98328389948,610.6458608454246,168923.92866334482
1245,2016,49461,9418.0,8782.0,187.0,4207.0,253.0,848.0,685.0,75.0,58212.0,523.0,132000.0,Muskegon,73903.31458665789,663.9770756686263,167581.21221464375
1246,2017,49461,9328.0,8767.0,247.0,4171.0,208.0,781.0,614.0,87.0,59241.0,568.0,143700.0,Muskegon,73640.87460019582,706.0653394255875,178629.5585835509
1247,2018,49461,9300.0,8645.0,205.0,4046.0,172.0,728.0,617.0,47.0,60428.0,573.0,153000.0,Muskegon,73325.44475462651,695.29820355466,185655.54126328617
1248,2019,49461,9174.0,8473.0,135.0,4011.0,162.0,687.0,585.0,30.0,60533.0,620.0,159500.0,Muskegon,72145.59415936196,738.9402206863101,190098.3309668814
1249,2020,49461,9494.0,8919.0,117.0,4301.0,129.0,766.0,722.0,9.0,70389.0,625.0,169900.0,Muskegon,82870.0058266457,735.821700005023,200025.77092936545
1250,2011,49503,34908.0,23453.0,7502.0,16983.0,2461.0,10690.0,5694.0,3576.0,32000.0,590.0,110700.0,Kent,43347.147448863914,799.2130310884285,149954.0382059136
1251,2012,49503,34625.0,24374.0,6756.0,16628.0,2627.0,10878.0,6457.0,3045.0,31946.0,600.0,105600.0,Kent,42396.62226364801,796.280390602542,140145.34874604738
1252,2013,49503,35157.0,25010.0,6896.0,16783.0,2612.0,11662.0,6971.0,3325.0,32110.0,605.0,98800.0,Kent,41999.08661255082,791.3250514043364,129227.95880784867
1253,2014,49503,35128.0,24641.0,6565.0,17329.0,2231.0,11340.0,6618.0,3044.0,34658.0,634.0,96900.0,Kent,44608.179220735336,816.0189747228981,124719.61932278995
1254,2015,49503,34985.0,24983.0,5903.0,17765.0,2046.0,11457.0,6617.0,2857.0,35816.0,648.0,101600.0,Kent,46043.98347797838,833.049511216495,130613.93570925292
1255,2016,49503,35484.0,25877.0,4937.0,18843.0,1634.0,11177.0,6480.0,2396.0,38043.0,664.0,110100.0,Kent,48297.66709304312,842.9842796251776,139777.96564266874
1256,2017,49503,36467.0,26096.0,5447.0,19801.0,1505.0,10324.0,5943.0,2108.0,41306.0,713.0,117700.0,Kent,51346.364278720626,886.3108926240209,146309.66628590078
1257,2018,49503,37255.0,26169.0,5550.0,20475.0,1595.0,9722.0,5515.0,1827.0,45660.0,750.0,133600.0,Kent,55405.438000533635,910.0761826631675,162114.9040050656
1258,2019,49503,37250.0,26395.0,5178.0,20791.0,1663.0,8915.0,5142.0,1754.0,47844.0,773.0,150100.0,Kent,57022.34825567068,921.2915977266415,178895.04375002446
1259,2020,49503,37036.0,25153.0,5137.0,20490.0,1415.0,8716.0,5126.0,1412.0,49717.0,790.0,165600.0,Kent,58532.55593463957,930.0786288063491,194963.3176333309
1260,2011,49504,40692.0,32521.0,2840.0,18841.0,2400.0,9286.0,6032.0,1976.0,41214.0,569.0,118700.0,Kent,55828.41671742117,770.7664655751115,160790.82506812958
1261,2012,49504,39832.0,33020.0,2762.0,17965.0,2561.0,10132.0,6749.0,2042.0,40638.0,578.0,115100.0,Kent,53932.07085551017,767.0834429471154,152753.1215972543
1262,2013,49504,39533.0,33140.0,2474.0,18207.0,2612.0,9163.0,6103.0,1709.0,40808.0,586.0,108400.0,Kent,53375.85569869118,766.4735208643656,141784.52160699185
1263,2014,49504,39168.0,32527.0,2848.0,18279.0,2285.0,8917.0,5953.0,1838.0,40769.0,591.0,107700.0,Kent,52473.623943971346,760.673839213301,138620.25800892132
1264,2015,49504,38825.0,32654.0,2213.0,18871.0,1826.0,8637.0,6273.0,1181.0,41103.0,588.0,107200.0,Kent,52840.793301746286,755.9152972149677,137813.12901606213
1265,2016,49504,38877.0,32556.0,2219.0,19709.0,1397.0,8697.0,6415.0,1055.0,42488.0,617.0,111900.0,Kent,53940.837458907445,783.3152116396604,142063.16399105024
1266,2017,49504,38531.0,31619.0,2668.0,20027.0,1165.0,7464.0,5161.0,1255.0,46184.0,635.0,118500.0,Kent,57410.07330287206,789.3512157310704,147304.12451044386
1267,2018,49504,39401.0,32250.0,2591.0,20617.0,1073.0,7427.0,5059.0,1075.0,48604.0,680.0,126400.0,Kent,58977.79037621412,825.1357389479384,153378.17265149916
1268,2019,49504,39633.0,32216.0,2706.0,21378.0,991.0,7289.0,4825.0,985.0,51048.0,733.0,140800.0,Kent,60841.000621927036,873.6180351017182,167810.9404397298
1269,2020,49504,40498.0,33066.0,2816.0,21166.0,1133.0,7614.0,5084.0,1058.0,52460.0,780.0,157400.0,Kent,61761.93021162161,918.3054816062687,185309.336929265
1270,2011,49505,30855.0,24516.0,4181.0,14343.0,1445.0,5585.0,2758.0,2105.0,43838.0,630.0,120600.0,Kent,59382.882808228016,853.3969653995084,163364.5619479059
1271,2012,49505,31093.0,24662.0,4137.0,14633.0,1525.0,5565.0,2976.0,1837.0,44690.0,635.0,116500.0,Kent,59309.617760046,842.7300800543568,154611.10917532688
1272,2013,49505,31380.0,24459.0,4595.0,14556.0,1786.0,5616.0,3084.0,1964.0,44710.0,644.0,113300.0,Kent,58479.575286426254,842.3360877758556,148193.6005357212
1273,2014,49505,31388.0,24503.0,4612.0,14495.0,1664.0,5774.0,3240.0,2112.0,43911.0,652.0,110800.0,Kent,56517.680124695864,839.1867058664504,142610.25615031092
1274,2015,49505,31617.0,24668.0,4673.0,15405.0,1216.0,5877.0,3286.0,1986.0,43031.0,654.0,110500.0,Kent,55319.372711662036,840.7629326166478,142055.51078614616
1275,2016,49505,31720.0,24831.0,4433.0,15975.0,937.0,5423.0,3118.0,1799.0,45140.0,686.0,114500.0,Kent,57307.6963588562,870.9144816609514,145364.00604982354
1276,2017,49505,31866.0,24916.0,4555.0,16150.0,833.0,5109.0,2911.0,1648.0,46656.0,727.0,123700.0,Kent,57996.80365535248,903.7139115535248,153768.10296997387
1277,2018,49505,32068.0,25081.0,4593.0,16455.0,948.0,4941.0,2731.0,1639.0,49322.0,760.0,133700.0,Kent,59849.03664175033,922.210531765343,162236.2474960873
1278,2019,49505,32372.0,24736.0,4782.0,16946.0,869.0,4573.0,2317.0,1611.0,52893.0,797.0,143900.0,Kent,63039.94369800162,949.8957353015954,171505.64154316133
1279,2020,49505,33239.0,24519.0,4865.0,16644.0,1041.0,4835.0,2367.0,1849.0,55440.0,846.0,155000.0,Kent,65270.32807724556,996.0082531267991,182483.78160124572
1280,2011,49506,32036.0,25184.0,5065.0,15408.0,1640.0,4271.0,2067.0,1677.0,62023.0,733.0,172600.0,Kent,84016.25394440272,992.920596250539,233803.67655230977
1281,2012,49506,33171.0,26546.0,5052.0,16219.0,1628.0,5056.0,2932.0,1650.0,64242.0,772.0,173600.0,Kent,85257.74142181416,1024.5474359086038,230390.45968100213
1282,2013,49506,33159.0,27264.0,4316.0,15868.0,1773.0,5123.0,3222.0,1360.0,65260.0,782.0,170300.0,Kent,85358.46752834214,1022.8366780135391,222748.19215563388
1283,2014,49506,33230.0,26922.0,4630.0,15922.0,1675.0,5304.0,3141.0,1659.0,65360.0,768.0,175500.0,Kent,84124.60597458773,988.4898621248987,225885.37864963504
1284,2015,49506,33281.0,28032.0,3651.0,16485.0,1410.0,4896.0,3308.0,1248.0,68221.0,753.0,181900.0,Kent,87702.88688996993,968.0343857191679,233845.22544796363
1285,2016,49506,33741.0,27428.0,4784.0,16991.0,1186.0,4423.0,2950.0,1183.0,70886.0,775.0,190700.0,Kent,89993.65006853966,983.9048444420371,242104.0694646406
1286,2017,49506,33989.0,27749.0,4532.0,17365.0,1188.0,3751.0,2523.0,914.0,73083.0,775.0,207800.0,Kent,90847.48803035247,963.3814050261096,258310.52382506526
1287,2018,49506,33661.0,27160.0,4624.0,17895.0,902.0,3308.0,2176.0,935.0,77004.0,778.0,223700.0,Kent,93439.34182639273,944.052360149259,271445.38941566745
1288,2019,49506,34528.0,27621.0,4837.0,18433.0,833.0,2868.0,1850.0,840.0,82982.0,823.0,237800.0,Kent,98901.1893435345,980.8835510077955,283419.3298051686
1289,2020,49506,34058.0,26946.0,4420.0,18684.0,635.0,2559.0,1473.0,841.0,86004.0,854.0,251000.0,Kent,101253.7751795712,1005.4267708868634,295505.99472201726
1290,2011,49507,37703.0,15896.0,15587.0,14560.0,3139.0,12527.0,4554.0,6384.0,33880.0,613.0,96100.0,Kent,45893.79236148467,830.3687933172994,130176.90218236945
1291,2012,49507,37871.0,16786.0,15273.0,14584.0,3098.0,12620.0,4777.0,6373.0,34974.0,622.0,90700.0,Kent,46415.18396822217,825.4773382579684,120371.05237941758
1292,2013,49507,37418.0,17293.0,15177.0,14263.0,2810.0,12969.0,5036.0,6551.0,34774.0,627.0,84700.0,Kent,45483.532789313045,820.1005078190396,110785.5071966071
1293,2014,49507,37912.0,16772.0,15849.0,14612.0,2781.0,12886.0,4360.0,6695.0,35563.0,629.0,84900.0,Kent,45773.00125878616,809.5834938496891,109274.46522708841
1294,2015,49507,38512.0,16183.0,15644.0,15373.0,2386.0,12983.0,4114.0,6324.0,34994.0,621.0,84200.0,Kent,44987.244746157456,798.3391149158077,108245.01364881
1295,2016,49507,38390.0,15732.0,14904.0,15480.0,2206.0,12436.0,3797.0,5606.0,36573.0,634.0,84400.0,Kent,46431.42177519822,804.8976404854858,107150.41144633282
1296,2017,49507,38429.0,15110.0,14386.0,16052.0,1875.0,11534.0,3214.0,4889.0,36938.0,647.0,86900.0,Kent,45916.62237271541,804.2680890992167,108023.02464099217
1297,2018,49507,38374.0,15680.0,13662.0,16296.0,1806.0,10973.0,3562.0,4306.0,39788.0,677.0,95100.0,Kent,48280.14820773614,821.4954342172858,115397.65996168964
1298,2019,49507,39323.0,16801.0,12701.0,17427.0,1500.0,11559.0,4147.0,4087.0,41089.0,703.0,104900.0,Kent,48971.47536738677,837.8628631330258,125023.91798386119
1299,2020,49507,39731.0,16684.0,12117.0,18263.0,1327.0,10863.0,3897.0,3723.0,42426.0,721.0,121500.0,Kent,49948.75431106097,848.8439131257945,143043.7384809765
1300,2011,49508,39589.0,25728.0,8448.0,19385.0,2271.0,5532.0,1949.0,2646.0,48646.0,641.0,139700.0,Kent,65895.79171241981,868.2975473350552,189237.39058144653
1301,2012,49508,40101.0,25777.0,8779.0,19624.0,2494.0,5773.0,1895.0,2926.0,49094.0,656.0,135100.0,Kent,65154.315827068654,870.5998937254458,179295.8012840057
1302,2013,49508,40609.0,26275.0,9413.0,19721.0,2449.0,5598.0,1895.0,2941.0,48616.0,657.0,130700.0,Kent,63588.526775327635,859.3397665663621,170952.37060916823
1303,2014,49508,41389.0,26289.0,9083.0,20567.0,1987.0,5305.0,1821.0,2496.0,51003.0,669.0,129000.0,Kent,65645.76619525548,861.0673408353609,166035.40652879156
1304,2015,49508,41613.0,25040.0,10321.0,20446.0,2220.0,5623.0,1466.0,2899.0,52748.0,679.0,130900.0,Kent,67811.25866920939,872.9021884506175,168281.1435466654
1305,2016,49508,41139.0,25224.0,9724.0,20380.0,1760.0,5453.0,1651.0,2431.0,53237.0,713.0,134700.0,Kent,67587.280262659,905.1924568866742,171009.009737216
1306,2017,49508,41215.0,25364.0,9626.0,20184.0,1396.0,4418.0,1861.0,1721.0,54994.0,756.0,141500.0,Kent,68361.54450065274,939.7630221932114,175894.79846605743
1307,2018,49508,40830.0,24270.0,9906.0,20378.0,1126.0,4114.0,1666.0,1712.0,55580.0,767.0,148700.0,Kent,67442.7123098918,930.704576136866,180437.77114935068
1308,2019,49508,39571.0,23500.0,9847.0,19631.0,985.0,4070.0,1555.0,1822.0,57404.0,814.0,157800.0,Kent,68416.32972302733,970.1569994171878,188072.20455532215
1309,2020,49508,40409.0,22860.0,10326.0,19835.0,824.0,4614.0,1620.0,2574.0,57515.0,858.0,168100.0,Kent,67713.25612126224,1010.1360297668956,197906.604433351
1310,2011,49509,26232.0,19523.0,1893.0,12423.0,1873.0,4795.0,2910.0,1064.0,41648.0,564.0,104300.0,Kent,56416.312404696386,763.9934737862264,141284.60871614082
1311,2012,49509,26074.0,19900.0,1966.0,12470.0,1868.0,5711.0,3669.0,1145.0,39955.0,574.0,97900.0,Kent,53025.638344207604,761.7749070097651,129926.4170666481
1312,2013,49509,26466.0,20814.0,1883.0,12906.0,1922.0,5601.0,4124.0,945.0,42181.0,587.0,91100.0,Kent,55171.705774026974,767.7814961559429,119156.54906270256
1313,2014,49509,26186.0,21091.0,1478.0,12851.0,1707.0,5706.0,4372.0,497.0,42211.0,605.0,88300.0,Kent,54329.61662780481,778.693185658286,113650.59222087052
1314,2015,49509,26150.0,20361.0,1588.0,12906.0,1286.0,4766.0,3675.0,397.0,41193.0,612.0,87000.0,Kent,52956.49462274858,786.7689828155787,111844.61030221461
1315,2016,49509,26495.0,19886.0,2007.0,13241.0,967.0,5578.0,3972.0,504.0,40800.0,622.0,90400.0,Kent,51797.82922998079,789.6629848296092,114767.73927427117
1316,2017,49509,27390.0,19563.0,2216.0,13586.0,937.0,5310.0,3491.0,396.0,43629.0,646.0,94600.0,Kent,54234.022348237595,803.0250163185378,117594.68505221931
1317,2018,49509,27786.0,19458.0,2167.0,13693.0,774.0,4598.0,2669.0,441.0,45645.0,671.0,99600.0,Kent,55387.23647688037,814.2148247559804,120858.11705766864
1318,2019,49509,28323.0,19158.0,2601.0,13973.0,773.0,4406.0,2571.0,557.0,49795.0,693.0,111200.0,Kent,59347.62627270131,825.9444724767951,132532.50409728658
1319,2020,49509,28946.0,19321.0,2896.0,14452.0,751.0,4483.0,2091.0,815.0,51463.0,724.0,126300.0,Kent,60588.1474357736,852.3758572858186,148694.84913701506
1320,2011,49512,14981.0,10466.0,1970.0,8427.0,625.0,2086.0,1078.0,286.0,47669.0,656.0,165600.0,Kent,64572.34911687169,888.6165227017102,224321.48804787078
1321,2012,49512,15377.0,10799.0,2238.0,8428.0,721.0,1708.0,777.0,426.0,44219.0,668.0,157800.0,Kent,58684.537653423,886.5255015374966,209421.74272846853
1322,2013,49512,16269.0,11455.0,2481.0,8733.0,793.0,1877.0,1057.0,371.0,46191.0,688.0,154900.0,Kent,60416.686693252406,899.887000605262,202605.37266534165
1323,2014,49512,16331.0,10769.0,3232.0,8812.0,693.0,2070.0,1060.0,544.0,45475.0,710.0,149000.0,Kent,58530.69854183563,913.8382839956746,191777.33002162748
1324,2015,49512,16853.0,11013.0,3623.0,9197.0,589.0,1966.0,1028.0,695.0,46451.0,712.0,152900.0,Kent,59716.02290974909,915.3260061514575,196563.68868055876
1325,2016,49512,17117.0,11110.0,4017.0,9074.0,416.0,1887.0,1035.0,633.0,45547.0,741.0,161000.0,Kent,57824.405096518014,940.7399867503864,204398.29671634577
1326,2017,49512,16976.0,11219.0,3714.0,9449.0,320.0,1884.0,1038.0,618.0,47914.0,773.0,170600.0,Kent,59560.589213446474,960.8952594647519,212068.21638381202
1327,2018,49512,16926.0,10823.0,4574.0,9583.0,282.0,1577.0,759.0,714.0,50216.0,788.0,183000.0,Kent,60933.84745148482,956.1867092514346,222058.58856981285
1328,2019,49512,18170.0,11375.0,5162.0,10109.0,147.0,1517.0,496.0,990.0,53017.0,801.0,200400.0,Kent,63187.73174213888,954.6630915640877,238844.5487508654
1329,2020,49512,18464.0,12041.0,4902.0,10288.0,371.0,1220.0,490.0,700.0,53305.0,852.0,211300.0,Kent,62756.761150028404,1003.0721414468474,248766.60033769818
1330,2011,49519,26964.0,22043.0,1654.0,14012.0,1314.0,3791.0,2363.0,518.0,44688.0,638.0,121400.0,Kent,60534.291412338454,864.2337522617242,164448.24063412746
1331,2012,49519,27888.0,23209.0,1678.0,14539.0,1349.0,4105.0,2420.0,572.0,43818.0,648.0,117400.0,Kent,58152.356925703636,859.9828218507453,155805.5297612307
1332,2013,49519,28019.0,24181.0,1255.0,14754.0,1499.0,4131.0,2610.0,591.0,44291.0,642.0,113600.0,Kent,57931.533639255314,839.7201371927008,148585.99312319444
1333,2014,49519,28416.0,24245.0,1437.0,15217.0,1227.0,4088.0,2541.0,633.0,47197.0,645.0,111600.0,Kent,60747.0781545688,830.1770326439579,143639.93309002434
1334,2015,49519,29141.0,24185.0,1718.0,16018.0,1086.0,3806.0,2028.0,817.0,47886.0,658.0,114300.0,Kent,61560.81619461895,845.9052135500829,146940.67767290954
1335,2016,49519,29051.0,23080.0,2245.0,16034.0,1022.0,3803.0,1905.0,923.0,50186.0,681.0,117100.0,Kent,63713.86906215236,864.5667084710029,148664.84810859684
1336,2017,49519,28473.0,22098.0,2381.0,15897.0,889.0,3370.0,1769.0,821.0,51509.0,718.0,122700.0,Kent,64029.435859986945,892.5262565274151,152525.03018929504
1337,2018,49519,28924.0,21595.0,2273.0,16110.0,870.0,2742.0,1730.0,575.0,52368.0,761.0,130800.0,Kent,63545.159378273005,923.4239666755607,158717.28625645643
1338,2019,49519,28836.0,21472.0,2335.0,16050.0,851.0,2679.0,1652.0,583.0,54394.0,815.0,141300.0,Kent,64828.89413550186,971.348838482811,168406.85997254134
1339,2020,49519,28262.0,20909.0,2602.0,15809.0,891.0,3143.0,1835.0,853.0,58188.0,856.0,145600.0,Kent,68505.58892782764,1007.7814003268796,171417.02323317018
1340,2011,49525,26553.0,24617.0,493.0,13637.0,843.0,1844.0,1693.0,58.0,57473.0,626.0,161300.0,Kent,77852.83141651737,847.9785719684003,218496.71510942967
1341,2012,49525,27113.0,24759.0,704.0,13631.0,1031.0,2074.0,1744.0,143.0,55652.0,624.0,157300.0,Kent,73857.66049635444,828.1316062266436,208758.17573629975
1342,2013,49525,27483.0,25116.0,835.0,13515.0,1132.0,2215.0,1817.0,225.0,56890.0,642.0,156600.0,Kent,74410.71433783918,839.7201371927008,204828.9306610233
1343,2014,49525,28007.0,25713.0,912.0,13686.0,1146.0,2435.0,2002.0,324.0,58333.0,659.0,157600.0,Kent,75080.18115537983,848.196379088943,202846.3571235469
1344,2015,49525,28975.0,26056.0,959.0,14277.0,984.0,2662.0,2063.0,279.0,58918.0,681.0,159600.0,Kent,75743.22700903311,875.473328917335,205177.00924406268
1345,2016,49525,29326.0,26466.0,1114.0,14421.0,888.0,2784.0,1976.0,492.0,60342.0,726.0,162300.0,Kent,76607.465965576,921.6966671805405,206048.71774573243
1346,2017,49525,29448.0,26267.0,1172.0,14911.0,761.0,2511.0,1725.0,366.0,64566.0,760.0,171400.0,Kent,80260.2371573107,944.7353133159269,213062.67460835507
1347,2018,49525,29439.0,26386.0,1014.0,15497.0,598.0,2640.0,1753.0,415.0,68695.0,809.0,180300.0,Kent,83356.91115739505,981.6688423660033,218782.31431222547
1348,2019,49525,30019.0,26886.0,1080.0,16071.0,557.0,2363.0,1478.0,474.0,70666.0,881.0,195500.0,Kent,84222.49941132063,1050.0102168139342,233004.5373293123
1349,2020,49525,30205.0,26961.0,826.0,16116.0,935.0,1814.0,1257.0,84.0,72632.0,998.0,217200.0,Kent,85510.72274362373,1174.9600905680209,255712.7571857456
1350,2011,49534,21856.0,20680.0,207.0,11365.0,996.0,1912.0,1659.0,39.0,59938.0,678.0,161500.0,Kent,81191.91636843767,918.4176865728042,218767.63478098507
1351,2012,49534,21777.0,20649.0,180.0,11279.0,972.0,1999.0,1753.0,41.0,59231.0,685.0,158300.0,Kent,78607.4730262986,909.0867792712353,210085.3097206373
1352,2013,49534,21528.0,20324.0,215.0,11218.0,987.0,2164.0,1845.0,58.0,58125.0,684.0,155500.0,Kent,76026.06382293729,894.6550994389523,203390.15784028813
1353,2014,49534,21697.0,20244.0,235.0,11344.0,794.0,2462.0,1985.0,71.0,58699.0,700.0,152200.0,Kent,75551.25835529873,900.9673222492565,195896.03778048122
1354,2015,49534,21172.0,19521.0,237.0,11353.0,712.0,2463.0,2036.0,85.0,57254.0,688.0,152200.0,Kent,73604.03814072408,884.4723205508466,195663.78951720762
1355,2016,49534,21349.0,19773.0,259.0,11330.0,514.0,2151.0,1778.0,44.0,59270.0,683.0,156600.0,Kent,75246.50339365102,867.1058177469823,198812.256309191
1356,2017,49534,21677.0,19857.0,354.0,11644.0,533.0,2170.0,1774.0,48.0,60867.0,723.0,165000.0,Kent,75662.11094157964,898.7416204308093,205107.00881201043
1357,2018,49534,21804.0,19989.0,445.0,11853.0,452.0,1755.0,1416.0,80.0,64806.0,781.0,173800.0,Kent,78637.86279155898,947.6926648799117,210894.98739581136
1358,2019,49534,21952.0,20352.0,366.0,11913.0,384.0,1361.0,1182.0,43.0,65923.0,838.0,188200.0,Kent,78569.60672307035,998.7611369921418,224304.11215026383
1359,2020,49534,22206.0,20323.0,371.0,11968.0,430.0,1134.0,911.0,51.0,67074.0,839.0,207300.0,Kent,78967.20752981906,987.767050086743,244057.34145766604
1360,2011,49544,8510.0,7421.0,403.0,4122.0,518.0,1326.0,935.0,251.0,44972.0,626.0,140700.0,Kent,60918.99734594713,847.9785719684003,190591.98893922352
1361,2012,49544,8781.0,7824.0,381.0,4392.0,499.0,1314.0,891.0,279.0,44308.0,623.0,133600.0,Kent,58802.65257802905,826.804472242306,177305.10030749935
1362,2013,49544,8853.0,7668.0,638.0,4513.0,462.0,1210.0,786.0,313.0,45773.0,642.0,125500.0,Kent,59869.95302137305,839.7201371927008,164150.89909296567
1363,2014,49544,8828.0,7790.0,589.0,4584.0,360.0,1395.0,976.0,291.0,45271.0,648.0,123500.0,Kent,58268.13092220871,834.0383211678833,158956.3775682617
1364,2015,49544,9232.0,8095.0,649.0,4916.0,263.0,1432.0,932.0,351.0,47661.0,666.0,133200.0,Kent,61271.56289211322,856.1897754169532,171237.95508339064
1365,2016,49544,9586.0,8520.0,418.0,5327.0,174.0,1097.0,841.0,113.0,49444.0,679.0,134400.0,Kent,62771.859520763974,862.0275991950234,170628.14334581906
1366,2017,49544,9960.0,8766.0,563.0,5540.0,116.0,1039.0,772.0,140.0,51206.0,733.0,144500.0,Kent,63652.784807441254,911.1723482375978,179624.016808094
1367,2018,49544,10239.0,9017.0,492.0,5694.0,102.0,1163.0,822.0,206.0,55486.0,775.0,154900.0,Kent,67328.64942833134,940.4120554186063,187961.06759269952
1368,2019,49544,10341.0,9003.0,497.0,5791.0,89.0,1221.0,878.0,233.0,61577.0,806.0,166300.0,Kent,73389.87414387245,960.6222868922032,198202.83661311836
1369,2020,49544,10181.0,8482.0,413.0,5763.0,78.0,1079.0,790.0,186.0,57372.0,822.0,186500.0,Kent,67544.9001163011,967.7526998466062,219569.19528149886
1370,2011,49546,32195.0,27089.0,2594.0,14584.0,1528.0,3218.0,1651.0,916.0,63560.0,662.0,210700.0,Kent,86098.27162030595,896.7441128483722,285413.87398361333
1371,2012,49546,31145.0,26102.0,2673.0,13997.0,1406.0,3401.0,1770.0,898.0,63000.0,675.0,210700.0,Kent,83609.4410132669,895.8154394278597,279627.13049992593
