datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value,% Black Population,% White Population,% Unemployed,% Black Poverty,% White Poverty,% Poverty
863,2014,48708,27243.0,24942.0,775.0,10999.0,1866.0,6273.0,5210.0,381.0,Saginaw,49423.20601007029,575.3319900648823,98334.14774263315,2.8447674632015563,91.55379363506222,6.849465917850457,1.3985243915868295,19.124178688103367,23.026098447307568
864,2015,48708,27106.0,25010.0,741.0,10980.0,1661.0,6031.0,5273.0,257.0,Saginaw,47891.34790331496,590.076737111684,97189.1096419244,2.733712093263484,92.26739467276617,6.127794584224895,0.9481295654098724,19.4532575813473,22.249686416291595
865,2016,48708,26956.0,24993.0,737.0,11143.0,1325.0,6297.0,5644.0,247.0,Saginaw,47453.413258779954,575.1082510093455,92550.53310945096,2.734085175842113,92.71776227926992,4.9154177177622795,0.916308057575308,20.937824603056836,23.360290844338923
866,2017,48708,26744.0,24582.0,760.0,11203.0,1247.0,6205.0,5488.0,245.0,Saginaw,46744.50884464751,576.7857702349869,91614.46393603132,2.8417588991923424,91.91594376308704,4.662728088543225,0.9160933293448997,20.520490577325756,23.201465749326953
867,2018,48708,26281.0,24031.0,829.0,11181.0,1164.0,5905.0,5207.0,266.0,Saginaw,48757.028127451646,587.3024965452975,90522.24430222972,3.154370077242114,91.43868193752141,4.429055210988928,1.0121380464974696,19.81279251170047,22.46870362619383
868,2019,48708,25827.0,23646.0,839.0,11253.0,1012.0,5694.0,5061.0,266.0,Saginaw,47655.68503893889,603.070567205279,87242.61960360952,3.2485383513377473,91.55534905331629,3.918379989933016,1.0299299183025517,19.59577186665118,22.046695318852365
869,2020,48708,26255.0,23485.0,664.0,11675.0,1037.0,5813.0,5100.0,177.0,Saginaw,47629.44431264514,605.139766084131,89475.9187206108,2.5290420872214816,89.44962864216339,3.9497238621215005,0.6741573033707865,19.42487145305656,22.140544658160348
870,2011,48722,3100.0,2503.0,474.0,1271.0,163.0,238.0,218.0,0.0,Saginaw,57169.4690916204,681.3629739618297,137627.19315014294,15.29032258064516,80.74193548387096,5.258064516129032,0.0,7.03225806451613,7.677419354838709
871,2012,48722,3234.0,2643.0,472.0,1396.0,132.0,266.0,245.0,0.0,Saginaw,57500.73413939389,686.1282699025236,128731.99648074427,14.594928880643165,81.72541743970315,4.081632653061225,0.0,7.575757575757576,8.225108225108226
872,2013,48722,3255.0,2810.0,360.0,1448.0,161.0,340.0,278.0,17.0,Saginaw,56535.92400314221,685.3790527865658,122295.68976248836,11.059907834101383,86.32872503840245,4.946236559139785,0.522273425499232,8.540706605222734,10.44546850998464
873,2014,48722,3350.0,3018.0,267.0,1517.0,125.0,362.0,345.0,17.0,Saginaw,57000.34119018654,646.1222796701812,115195.10763044066,7.970149253731343,90.08955223880596,3.731343283582089,0.5074626865671642,10.298507462686567,10.805970149253731
874,2015,48722,3254.0,3037.0,153.0,1463.0,127.0,288.0,274.0,14.0,Saginaw,62424.71939143606,556.6519110443554,112615.95244222989,4.701905347264905,93.33128457283344,3.902888752304855,0.43023970497848807,8.42040565457898,8.850645359557467
875,2016,48722,3217.0,3030.0,149.0,1431.0,149.0,294.0,276.0,18.0,Saginaw,64527.65358510376,563.682259267438,109943.4316499102,4.631644389182468,94.18713086726764,4.631644389182468,0.5595275101025801,8.579421821572893,9.138949331675473
876,2017,48722,3117.0,2901.0,172.0,1289.0,155.0,306.0,286.0,20.0,Saginaw,66915.85085672323,538.2505140339425,114362.6958224543,5.5181264035931985,93.07025986525505,4.972730189284569,0.6416426050689766,9.175489252486365,9.817131857555342
877,2018,48722,3033.0,2834.0,129.0,1313.0,152.0,351.0,351.0,0.0,Saginaw,65948.97393541399,535.1247954059425,113698.85108738505,4.253214638971316,93.43883943290471,5.01153972964062,0.0,11.572700296735905,11.572700296735905
878,2019,48722,3068.0,2773.0,217.0,1444.0,143.0,272.0,184.0,67.0,Saginaw,72580.61541831438,632.8665438458559,115846.75717856344,7.073011734028683,90.38461538461539,4.661016949152542,2.1838331160365057,5.9973924380704045,8.865710560625816
879,2020,48722,2873.0,2487.0,264.0,1266.0,130.0,262.0,177.0,73.0,Saginaw,64489.76841788024,625.1541163242675,121027.9532168262,9.189001044204664,86.5645666550644,4.524886877828054,2.540898016011138,6.1608075182735815,9.119387399930385
890,2011,48734,7673.0,7300.0,52.0,3485.0,219.0,406.0,363.0,23.0,Saginaw,91209.17122419857,827.6595966017453,242608.56587786024,0.6777010295842565,95.13879838394371,2.854163951518311,0.2997523784699596,4.730874494982406,5.291281115600157
891,2012,48734,7729.0,7331.0,38.0,3513.0,191.0,517.0,468.0,23.0,Saginaw,83152.90692265477,828.1316062266436,227205.338118592,0.4916548065726485,94.8505628153707,2.4712123172467333,0.29758054082028723,6.0551170914736705,6.689093026264717
892,2013,48734,7643.0,7401.0,50.0,3394.0,179.0,487.0,445.0,24.0,Saginaw,71419.37484600162,749.4698420738591,217516.29098932425,0.6541933795629988,96.83370404291509,2.342012298835536,0.3140128221902394,5.822321078110689,6.371843516943608
893,2014,48734,7601.0,7473.0,20.0,3340.0,174.0,427.0,405.0,5.0,Saginaw,66846.62692619627,773.5448009597188,214430.2226953231,0.2631232732535193,98.31601105117748,2.289172477305618,0.06578081831337983,5.328246283383765,5.617681883962637
894,2015,48734,7604.0,7537.0,24.0,3433.0,159.0,322.0,322.0,0.0,Saginaw,69018.4091183333,707.0636283473337,215847.2421809406,0.31562335612835346,99.11888479747502,2.0910047343503417,0.0,4.2346133613887424,4.2346133613887424
895,2016,48734,7740.0,7663.0,24.0,3459.0,119.0,245.0,245.0,0.0,Saginaw,70856.38345548254,696.9854962563592,213666.0455736708,0.31007751937984496,99.00516795865633,1.537467700258398,0.0,3.1653746770025837,3.1653746770025837
896,2017,48734,7523.0,7434.0,27.0,3415.0,92.0,334.0,334.0,0.0,Saginaw,76683.91676729765,682.4469565926893,217662.04389686685,0.35889937524923565,98.81696131862289,1.2229163897381363,0.0,4.439718197527582,4.439718197527582
897,2018,48734,7516.0,7455.0,15.0,3506.0,63.0,318.0,318.0,0.0,Saginaw,82080.37763184619,674.6698100809615,229945.915486227,0.19957424161788184,99.18839808408728,0.8382118147951038,0.0,4.230973922299095,4.230973922299095
898,2019,48734,7601.0,7502.0,18.0,3662.0,68.0,300.0,298.0,2.0,Saginaw,91794.25299522406,666.2380376833022,234673.1120211846,0.23681094592816737,98.69753979739508,0.8946191290619656,0.02631232732535193,3.920536771477437,3.946849098802789
899,2020,48734,7837.0,7381.0,235.0,3872.0,97.0,326.0,318.0,8.0,Saginaw,93160.91379423597,719.3392939249105,252769.4703857255,2.998596401684318,94.18144698226362,1.2377185147377823,0.10207987750414699,4.057675130789843,4.15975500829399
900,2011,48757,3976.0,3886.0,13.0,1930.0,112.0,376.0,370.0,4.0,Saginaw,69329.6985493845,632.5974330818577,157810.7086810202,0.3269617706237425,97.7364185110664,2.8169014084507045,0.1006036217303823,9.305835010060362,9.456740442655935
901,2012,48757,3946.0,3838.0,24.0,1897.0,113.0,405.0,380.0,8.0,Saginaw,67874.94049496067,671.5297960748103,150231.5670270129,0.6082108464267613,97.26305119107957,2.863659401926001,0.20273694880892043,9.63000506842372,10.263558033451597
902,2013,48757,3929.0,3830.0,10.0,1881.0,104.0,370.0,343.0,10.0,Saginaw,68519.5936245745,655.2956210802852,150417.1585314028,0.2545176889793841,97.4802748791041,2.646983965385594,0.2545176889793841,8.729956731992873,9.417154492237211
903,2014,48757,3795.0,3704.0,13.0,1806.0,65.0,363.0,330.0,13.0,Saginaw,67500.4717829143,640.973894971614,143511.22347256014,0.3425559947299078,97.60210803689064,1.7127799736495388,0.3425559947299078,8.695652173913043,9.565217391304348
904,2015,48757,3735.0,3647.0,17.0,1800.0,52.0,382.0,350.0,10.0,Saginaw,65466.37856356296,640.2139762126767,142569.73887948965,0.45515394912985274,97.64390896921017,1.392235609103079,0.2677376171352075,9.370816599732262,10.227576974564927
905,2016,48757,3664.0,3583.0,18.0,1812.0,93.0,406.0,369.0,12.0,Saginaw,63976.66687221623,648.7424200127497,138000.58914948313,0.49126637554585156,97.78930131004367,2.5382096069868996,0.32751091703056767,10.070960698689957,11.080786026200872
906,2017,48757,3669.0,3583.0,22.0,1792.0,83.0,324.0,308.0,13.0,Saginaw,66903.42012891645,626.5086814621409,139099.84415796344,0.5996184246388662,97.6560370673208,2.2621967838648134,0.35431997819569366,8.394657944944127,8.83074407195421
907,2018,48757,3681.0,3597.0,24.0,1825.0,93.0,377.0,364.0,13.0,Saginaw,68761.71605729828,637.0533278642172,136511.42739947513,0.6519967400162999,97.71801140994295,2.526487367563162,0.35316490084216245,9.88861722358055,10.241782124422711
908,2019,48757,3742.0,3632.0,22.0,1859.0,110.0,378.0,368.0,10.0,Saginaw,76054.82629460566,667.4298767489253,141709.6649025843,0.5879208979155532,97.06039551042224,2.939604489577766,0.26723677177979693,9.834313201496526,10.101549973276324
909,2020,48757,3831.0,3719.0,12.0,1892.0,174.0,280.0,272.0,8.0,Saginaw,75279.85782675388,678.1332787246292,147517.53441700703,0.31323414252153486,97.07648133646568,4.541895066562255,0.20882276168102323,7.099973897154791,7.308796658835813
910,2011,48807,769.0,746.0,0.0,334.0,39.0,74.0,70.0,0.0,Saginaw,62461.88487545513,661.0439985951747,167834.73652856995,0.0,97.00910273081924,5.071521456436931,0.0,9.102730819245773,9.622886866059819
911,2012,48807,800.0,777.0,0.0,339.0,51.0,70.0,67.0,0.0,Saginaw,65208.72832042649,398.140195301271,155009.24937062815,0.0,97.125,6.375,0.0,8.375,8.75
912,2013,48807,836.0,815.0,0.0,333.0,55.0,90.0,87.0,0.0,Saginaw,67360.7275162369,542.8097460046275,148193.6005357212,0.0,97.48803827751196,6.578947368421052,0.0,10.406698564593302,10.76555023923445
913,2014,48807,828.0,809.0,0.0,323.0,37.0,71.0,71.0,0.0,Saginaw,65963.678950392,556.0255474452555,141837.99844552582,0.0,97.70531400966183,4.4685990338164245,0.0,8.57487922705314,8.57487922705314
914,2015,48807,753.0,741.0,0.0,305.0,28.0,82.0,82.0,0.0,Saginaw,62028.76375956155,568.2220431445845,115187.09290894744,0.0,98.40637450199203,3.718459495351926,0.0,10.889774236387781,10.889774236387781
915,2016,48807,768.0,761.0,0.0,289.0,26.0,101.0,101.0,0.0,Saginaw,56902.70842933748,525.5956201277462,112101.67453449276,0.0,99.08854166666666,3.3854166666666665,0.0,13.151041666666666,13.151041666666666
916,2017,48807,787.0,780.0,0.0,309.0,15.0,116.0,116.0,0.0,Saginaw,51157.41721605744,647.6409187336815,106779.95186031332,0.0,99.11054637865311,1.9059720457433291,0.0,14.73951715374841,14.73951715374841
917,2018,48807,844.0,835.0,2.0,368.0,24.0,109.0,109.0,0.0,Saginaw,54098.56860222933,638.2667627744348,104355.40227870988,0.23696682464454977,98.93364928909952,2.843601895734597,0.0,12.914691943127963,12.914691943127963
918,2019,48807,853.0,848.0,2.0,367.0,28.0,104.0,104.0,0.0,Saginaw,62447.59968238695,617.3726359927559,106192.8607470165,0.23446658851113714,99.41383352872217,3.2825322391559206,0.0,12.192262602579133,12.192262602579133
919,2020,48807,889.0,880.0,2.0,385.0,28.0,66.0,66.0,0.0,Saginaw,60882.476115775615,602.7851366441149,94656.10348864616,0.22497187851518563,98.98762654668167,3.149606299212598,0.0,7.424071991001124,7.424071991001124
930,2011,48831,3375.0,3288.0,15.0,1385.0,291.0,505.0,478.0,15.0,Saginaw,60917.64274758934,684.0721706773837,161197.20457546267,0.4444444444444444,97.42222222222222,8.622222222222224,0.4444444444444444,14.162962962962963,14.962962962962964
931,2012,48831,3473.0,3363.0,12.0,1424.0,285.0,503.0,482.0,12.0,Saginaw,59681.215275660514,698.0724757615618,149169.85983954283,0.34552260293694215,96.83270947307803,8.206161819752374,0.34552260293694215,13.878491217967175,14.483155773106823
932,2013,48831,3438.0,3334.0,10.0,1403.0,278.0,508.0,479.0,10.0,Saginaw,61185.77616469992,684.0710774949883,139822.55866962572,0.29086678301337987,96.97498545666085,8.08609656777196,0.29086678301337987,13.932518906340896,14.776032577079699
933,2014,48831,3509.0,3395.0,11.0,1464.0,254.0,555.0,520.0,11.0,Saginaw,61277.36177852122,680.8738763855097,133214.4540754258,0.3134796238244514,96.75121117127387,7.238529495582788,0.3134796238244514,14.81903676261043,15.816471929324594
934,2015,48831,3610.0,3466.0,0.0,1429.0,191.0,611.0,580.0,0.0,Saginaw,59692.88264554864,681.352223680158,127785.6811958636,0.0,96.01108033240997,5.2908587257617725,0.0,16.06648199445983,16.925207756232687
935,2016,48831,3686.0,3539.0,5.0,1496.0,139.0,564.0,509.0,0.0,Saginaw,56090.19346102406,666.5161849446057,130637.17224914274,0.13564839934888767,96.01193705914271,3.7710255018990777,0.0,13.809007053716766,15.301139446554531
936,2017,48831,3683.0,3452.0,6.0,1519.0,113.0,573.0,523.0,2.0,Saginaw,54271.31453165797,660.0716465404699,138105.3859334204,0.1629106706489275,93.72793918001629,3.068150963888135,0.054303556882975834,14.200380124898182,15.557969046972579
937,2018,48831,3625.0,3330.0,37.0,1525.0,87.0,573.0,529.0,1.0,Saginaw,55547.40988502909,655.2548515174806,134691.2750341488,1.0206896551724138,91.86206896551724,2.4,0.027586206896551724,14.593103448275862,15.806896551724137
938,2019,48831,3473.0,3164.0,36.0,1506.0,70.0,498.0,452.0,2.0,Saginaw,57844.71721095061,638.8257391739713,134916.18222853274,1.0365678088108263,91.10279297437374,2.0155485171321623,0.05758710048949035,13.014684710624818,14.339188021883098
939,2020,48831,3415.0,3093.0,36.0,1490.0,168.0,423.0,368.0,2.0,Saginaw,60296.17338521161,614.5582838441952,138452.21107294515,1.054172767203514,90.5710102489019,4.919472913616398,0.05856515373352855,10.775988286969254,12.386530014641288
950,2011,48841,979.0,972.0,0.0,463.0,71.0,48.0,48.0,0.0,Saginaw,82592.57107037908,762.6388754284495,147651.22099769273,0.0,99.2849846782431,7.252298263534218,0.0,4.902962206332993,4.902962206332993
951,2012,48841,936.0,925.0,0.0,417.0,56.0,79.0,79.0,0.0,Saginaw,74429.65524360392,760.4477730254274,137358.36737893848,0.0,98.82478632478633,5.982905982905983,0.0,8.44017094017094,8.44017094017094
952,2013,48841,1026.0,999.0,0.0,452.0,62.0,139.0,133.0,0.0,Saginaw,71004.74667857158,767.7814961559429,125565.6279914319,0.0,97.36842105263158,6.042884990253411,0.0,12.962962962962962,13.54775828460039
953,2014,48841,962.0,926.0,0.0,431.0,28.0,157.0,132.0,0.0,Saginaw,67864.72000033794,752.9512621654502,115323.81724790484,0.0,96.25779625779626,2.9106029106029108,0.0,13.721413721413722,16.320166320166322
954,2015,48841,944.0,912.0,0.0,430.0,26.0,155.0,133.0,0.0,Saginaw,64680.89515098073,743.0595948813798,119429.47467903148,0.0,96.61016949152543,2.754237288135593,0.0,14.088983050847459,16.41949152542373
955,2016,48841,830.0,794.0,0.0,364.0,23.0,119.0,105.0,0.0,Saginaw,61097.316953255526,856.9493806430646,115910.33844846192,0.0,95.66265060240964,2.7710843373493974,0.0,12.650602409638553,14.337349397590362
956,2017,48841,787.0,748.0,0.0,347.0,31.0,84.0,66.0,0.0,Saginaw,71865.76666938642,1139.8977398825066,121199.59611618798,0.0,95.04447268106735,3.9390088945362134,0.0,8.386277001270647,10.673443456162643
957,2018,48841,768.0,734.0,0.0,379.0,21.0,40.0,28.0,0.0,Saginaw,81439.68399925131,758.396818885973,132992.46615984422,0.0,95.57291666666666,2.734375,0.0,3.6458333333333335,5.208333333333334
958,2019,48841,723.0,701.0,0.0,370.0,20.0,34.0,34.0,0.0,Saginaw,79660.13946811548,740.1320597519333,143974.15912726818,0.0,96.95712309820193,2.7662517289073305,0.0,4.702627939142462,4.702627939142462
959,2020,48841,729.0,696.0,0.0,352.0,18.0,23.0,18.0,0.0,Saginaw,78732.92190053746,732.2897558449989,147164.3400010046,0.0,95.47325102880659,2.4691358024691357,0.0,2.4691358024691357,3.155006858710562
